iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result
1059, 3, 225, 2020-08-16T19:51:56+00:00, 6, 0, WIN
1060, 1, 225, 2020-08-16T19:56:51+00:00, 15, 2, WIN
1060, 2, 225, 2020-08-16T20:01:39+00:00, 8, 2, WIN
1060, 3, 225, 2020-08-16T20:06:27+00:00, 10, 1, WIN
1061, 1, 225, 2020-08-16T20:11:21+00:00, 11, 2, WIN
1061, 2, 225, 2020-08-16T20:16:09+00:00, 17, 12, WIN
1061, 3, 225, 2020-08-16T20:20:57+00:00, 8, 2, WIN
1062, 1, 225, 2020-08-16T20:25:52+00:00, 9, 2, WIN
1062, 2, 225, 2020-08-16T20:30:40+00:00, 13, 1, WIN
1062, 3, 225, 2020-08-16T20:35:27+00:00, 14, 11, WIN
1063, 1, 225, 2020-08-16T20:40:22+00:00, 9, 2, WIN
1063, 2, 225, 2020-08-16T20:45:10+00:00, 14, 2, WIN
1063, 3, 225, 2020-08-16T20:49:58+00:00, 13, 2, WIN
1064, 1, 225, 2020-08-16T20:54:52+00:00, 13, 2, WIN
1064, 2, 225, 2020-08-16T20:59:40+00:00, 15, 12, WIN
1064, 3, 225, 2020-08-16T21:04:28+00:00, 7, 5, WIN
1065, 1, 225, 2020-08-16T21:09:23+00:00, 13, 2, WIN
1065, 2, 225, 2020-08-16T21:14:10+00:00, 11, 2, WIN
1065, 3, 225, 2020-08-16T21:18:59+00:00, 14, 7, WIN
1066, 1, 225, 2020-08-16T21:23:53+00:00, 4, 1, WIN
1066, 2, 225, 2020-08-16T21:28:42+00:00, 9, 2, WIN
1066, 3, 225, 2020-08-16T21:33:31+00:00, 11, 0, WIN
1067, 1, 225, 2020-08-16T21:38:26+00:00, 7, 2, WIN
1067, 2, 225, 2020-08-16T21:43:14+00:00, 9, 2, WIN
1067, 3, 225, 2020-08-16T21:48:02+00:00, 9, 1, WIN
1068, 1, 225, 2020-08-16T21:52:56+00:00, 13, 2, WIN
1068, 2, 225, 2020-08-16T21:57:44+00:00, 12, 2, WIN
1068, 3, 225, 2020-08-16T22:02:33+00:00, 14, 3, WIN
1069, 1, 225, 2020-08-16T22:07:28+00:00, 9, 1, WIN
1069, 2, 225, 2020-08-16T22:12:16+00:00, 12, 13, LOSE
1069, 3, 225, 2020-08-16T22:17:05+00:00, 9, 1, WIN
1070, 1, 225, 2020-08-16T22:22:00+00:00, 8, 2, WIN
1070, 2, 225, 2020-08-16T22:26:47+00:00, 10, 1, WIN
1070, 3, 225, 2020-08-16T22:31:36+00:00, 9, 0, WIN
1071, 1, 225, 2020-08-16T22:36:30+00:00, 9, 2, WIN
1071, 2, 225, 2020-08-16T22:41:18+00:00, 13, 2, WIN
1071, 3, 225, 2020-08-16T22:46:06+00:00, 6, 1, WIN
1072, 1, 225, 2020-08-16T22:51:01+00:00, 14, 2, WIN
1072, 2, 225, 2020-08-16T22:55:49+00:00, 13, 1, WIN
1072, 3, 225, 2020-08-16T23:00:37+00:00, 7, 11, LOSE
1073, 1, 225, 2020-08-16T23:05:31+00:00, 8, 2, WIN
1073, 2, 225, 2020-08-16T23:10:19+00:00, 11, 1, WIN
1073, 3, 225, 2020-08-16T23:15:08+00:00, 11, 0, WIN
1074, 1, 225, 2020-08-16T23:20:02+00:00, 14, 2, WIN
1074, 2, 225, 2020-08-16T23:24:50+00:00, 11, 1, WIN
1074, 3, 225, 2020-08-16T23:29:38+00:00, 11, 1, WIN
1075, 1, 225, 2020-08-16T23:34:32+00:00, 7, 2, WIN
1075, 2, 225, 2020-08-16T23:39:20+00:00, 16, 2, WIN
1075, 3, 225, 2020-08-16T23:44:09+00:00, 11, 0, WIN
1076, 1, 225, 2020-08-16T23:49:03+00:00, 14, 2, WIN
1076, 2, 225, 2020-08-16T23:53:51+00:00, 10, 1, WIN
1076, 3, 225, 2020-08-16T23:58:39+00:00, 11, 0, WIN
1077, 1, 225, 2020-08-17T00:03:33+00:00, 12, 2, WIN
1077, 2, 225, 2020-08-17T00:08:21+00:00, 8, 10, LOSE
1077, 3, 225, 2020-08-17T00:13:09+00:00, 7, 0, WIN
1078, 1, 225, 2020-08-17T00:18:03+00:00, 12, 2, WIN
1078, 2, 225, 2020-08-17T00:22:51+00:00, 13, 1, WIN
1078, 3, 225, 2020-08-17T00:27:39+00:00, 15, 3, WIN
1079, 1, 225, 2020-08-17T00:32:34+00:00, 13, 2, WIN
1079, 2, 225, 2020-08-17T00:37:22+00:00, 13, 2, WIN
1079, 3, 225, 2020-08-17T00:42:10+00:00, 13, 1, WIN
1080, 1, 225, 2020-08-17T00:47:04+00:00, 13, 2, WIN
1080, 2, 225, 2020-08-17T00:51:52+00:00, 16, 2, WIN
1080, 3, 225, 2020-08-17T00:56:40+00:00, 12, 1, WIN
1081, 1, 225, 2020-08-17T01:01:35+00:00, 10, 2, WIN
1081, 2, 225, 2020-08-17T01:06:23+00:00, 15, 9, WIN
1081, 3, 225, 2020-08-17T01:11:11+00:00, 14, 2, WIN
1082, 1, 225, 2020-08-17T01:16:06+00:00, 15, 2, WIN
1082, 2, 225, 2020-08-17T01:20:54+00:00, 10, 1, WIN
1082, 3, 225, 2020-08-17T01:25:43+00:00, 8, 1, WIN
1083, 1, 225, 2020-08-17T01:30:37+00:00, 7, 2, WIN
1083, 2, 225, 2020-08-17T01:35:25+00:00, 13, 5, WIN
1083, 3, 225, 2020-08-17T01:40:13+00:00, 14, 1, WIN
1084, 1, 225, 2020-08-17T01:45:08+00:00, 14, 2, WIN
1084, 2, 225, 2020-08-17T01:49:56+00:00, 11, 2, WIN
1084, 3, 225, 2020-08-17T01:54:44+00:00, 12, 0, WIN
1085, 1, 225, 2020-08-17T01:59:38+00:00, 14, 2, WIN
1085, 2, 225, 2020-08-17T02:04:27+00:00, 8, 2, WIN
1085, 3, 225, 2020-08-17T02:09:15+00:00, 8, 0, WIN
1086, 1, 225, 2020-08-17T02:14:09+00:00, 7, 2, WIN
1086, 2, 225, 2020-08-17T02:18:57+00:00, 8, 2, WIN
1086, 3, 225, 2020-08-17T02:23:45+00:00, 10, 0, WIN
1087, 1, 225, 2020-08-17T02:28:39+00:00, 14, 2, WIN
1087, 2, 225, 2020-08-17T02:33:27+00:00, 9, 1, WIN
1087, 3, 225, 2020-08-17T02:38:15+00:00, 9, 0, WIN
1088, 1, 225, 2020-08-17T02:43:09+00:00, 13, 2, WIN
1088, 2, 225, 2020-08-17T02:47:57+00:00, 13, 1, WIN
1088, 3, 225, 2020-08-17T02:52:45+00:00, 10, 1, WIN
1089, 1, 225, 2020-08-17T02:57:39+00:00, 9, 2, WIN
1089, 2, 225, 2020-08-17T03:02:27+00:00, 11, 5, WIN
1089, 3, 225, 2020-08-17T03:07:15+00:00, 14, 12, WIN
1090, 1, 225, 2020-08-17T03:12:09+00:00, 5, 2, WIN
1090, 2, 225, 2020-08-17T03:16:58+00:00, 11, 1, WIN
1090, 3, 225, 2020-08-17T03:21:46+00:00, 16, 5, WIN
1091, 1, 225, 2020-08-17T03:26:40+00:00, 4, 2, WIN
1091, 2, 225, 2020-08-17T03:31:28+00:00, 13, 1, WIN
1091, 3, 225, 2020-08-17T03:36:16+00:00, 14, 2, WIN
1092, 1, 225, 2020-08-17T03:41:10+00:00, 14, 2, WIN
1092, 2, 225, 2020-08-17T03:45:58+00:00, 12, 13, LOSE
1092, 3, 225, 2020-08-17T03:50:46+00:00, 12, 2, WIN
1093, 1, 225, 2020-08-17T03:55:40+00:00, 7, 2, WIN
1093, 2, 225, 2020-08-17T04:00:28+00:00, 13, 1, WIN
1093, 3, 225, 2020-08-17T04:05:16+00:00, 10, 0, WIN
1094, 1, 225, 2020-08-17T04:10:10+00:00, 13, 2, WIN
1094, 2, 225, 2020-08-17T04:14:58+00:00, 11, 1, WIN
1094, 3, 225, 2020-08-17T04:19:46+00:00, 12, 13, LOSE
1095, 1, 225, 2020-08-17T04:24:40+00:00, 14, 2, WIN
1095, 2, 225, 2020-08-17T04:29:28+00:00, 10, 1, WIN
1095, 3, 225, 2020-08-17T04:34:16+00:00, 7, 0, WIN
1096, 1, 225, 2020-08-17T04:39:11+00:00, 8, 2, WIN
1096, 2, 225, 2020-08-17T04:43:59+00:00, 11, 2, WIN
1096, 3, 225, 2020-08-17T04:48:47+00:00, 9, 1, WIN
1097, 1, 225, 2020-08-17T04:53:41+00:00, 10, 2, WIN
1097, 2, 225, 2020-08-17T04:58:29+00:00, 9, 2, WIN
1097, 3, 225, 2020-08-17T05:03:17+00:00, 6, 1, WIN
1098, 1, 225, 2020-08-17T05:08:12+00:00, 8, 2, WIN
1098, 2, 225, 2020-08-17T05:13:00+00:00, 13, 1, WIN
1098, 3, 225, 2020-08-17T05:17:48+00:00, 9, 14, LOSE
1099, 1, 225, 2020-08-17T05:22:43+00:00, 13, 2, WIN
1099, 2, 225, 2020-08-17T05:27:31+00:00, 13, 9, WIN
1099, 3, 225, 2020-08-17T05:32:18+00:00, 12, 2, WIN
1100, 1, 225, 2020-08-17T05:37:13+00:00, 5, 2, WIN
1100, 2, 225, 2020-08-17T05:42:01+00:00, 13, 1, WIN
1100, 3, 225, 2020-08-17T05:46:49+00:00, 13, 3, WIN
1101, 1, 225, 2020-08-17T05:51:44+00:00, 8, 2, WIN
1101, 2, 225, 2020-08-17T05:56:32+00:00, 9, 2, WIN
1101, 3, 225, 2020-08-17T06:01:20+00:00, 11, 4, WIN
1102, 1, 225, 2020-08-17T06:06:14+00:00, 8, 2, WIN
1102, 2, 225, 2020-08-17T06:11:02+00:00, 11, 1, WIN
1102, 3, 225, 2020-08-17T06:15:49+00:00, 11, 0, WIN
1103, 1, 225, 2020-08-17T06:20:44+00:00, 15, 2, WIN
1103, 2, 225, 2020-08-17T06:25:32+00:00, 8, 2, WIN
1103, 3, 225, 2020-08-17T06:30:20+00:00, 12, 2, WIN
1104, 1, 225, 2020-08-17T06:35:15+00:00, 13, 1, WIN
1104, 2, 225, 2020-08-17T06:40:03+00:00, 12, 2, WIN
1104, 3, 225, 2020-08-17T06:44:51+00:00, 12, 2, WIN
1105, 1, 225, 2020-08-17T06:49:45+00:00, 10, 2, WIN
1105, 2, 225, 2020-08-17T06:54:33+00:00, 10, 1, WIN
1105, 3, 225, 2020-08-17T06:59:21+00:00, 12, 0, WIN
1106, 1, 225, 2020-08-17T07:04:16+00:00, 14, 2, WIN
1106, 2, 225, 2020-08-17T07:09:04+00:00, 11, 1, WIN
1106, 3, 225, 2020-08-17T07:13:52+00:00, 10, 0, WIN
1107, 1, 225, 2020-08-17T07:18:46+00:00, 13, 2, WIN
1107, 2, 225, 2020-08-17T07:23:34+00:00, 9, 2, WIN
1107, 3, 225, 2020-08-17T07:28:22+00:00, 11, 1, WIN
1108, 1, 225, 2020-08-17T07:33:17+00:00, 14, 2, WIN
1108, 2, 225, 2020-08-17T07:38:05+00:00, 12, 1, WIN
1108, 3, 225, 2020-08-17T07:42:53+00:00, 10, 0, WIN
1109, 1, 225, 2020-08-17T07:47:48+00:00, 10, 2, WIN
1109, 2, 225, 2020-08-17T07:52:36+00:00, 16, 6, WIN
1109, 3, 225, 2020-08-17T07:57:24+00:00, 19, 13, WIN
1110, 1, 225, 2020-08-17T08:02:18+00:00, 13, 2, WIN
1110, 2, 225, 2020-08-17T08:07:06+00:00, 9, 2, WIN
1110, 3, 225, 2020-08-17T08:11:54+00:00, 6, 1, WIN
1111, 1, 225, 2020-08-17T08:16:49+00:00, 5, 2, WIN
1111, 2, 225, 2020-08-17T08:21:37+00:00, 11, 1, WIN
1111, 3, 225, 2020-08-17T08:26:24+00:00, 12, 2, WIN
1112, 1, 225, 2020-08-17T08:31:19+00:00, 14, 2, WIN
1112, 2, 225, 2020-08-17T08:36:07+00:00, 8, 2, WIN
1112, 3, 225, 2020-08-17T08:40:55+00:00, 14, 2, WIN
1113, 1, 225, 2020-08-17T08:45:49+00:00, 9, 2, WIN
1113, 2, 225, 2020-08-17T08:50:37+00:00, 11, 7, WIN
1113, 3, 225, 2020-08-17T08:55:25+00:00, 16, 11, WIN
1114, 1, 225, 2020-08-17T09:00:19+00:00, 13, 2, WIN
1114, 2, 225, 2020-08-17T09:05:07+00:00, 11, 1, WIN
1114, 3, 225, 2020-08-17T09:09:55+00:00, 12, 1, WIN
1115, 1, 225, 2020-08-17T09:14:49+00:00, 10, 2, WIN
1115, 2, 225, 2020-08-17T09:19:37+00:00, 13, 2, WIN
1115, 3, 225, 2020-08-17T09:24:25+00:00, 13, 1, WIN
1116, 1, 225, 2020-08-17T09:29:20+00:00, 9, 2, WIN
1116, 2, 225, 2020-08-17T09:34:08+00:00, 8, 2, WIN
1116, 3, 225, 2020-08-17T09:38:56+00:00, 10, 0, WIN
1117, 1, 225, 2020-08-17T09:43:50+00:00, 8, 2, WIN
1117, 2, 225, 2020-08-17T09:48:38+00:00, 12, 1, WIN
1117, 3, 225, 2020-08-17T09:53:26+00:00, 9, 2, WIN
1118, 1, 225, 2020-08-17T09:58:20+00:00, 9, 1, WIN
1118, 2, 225, 2020-08-17T10:03:08+00:00, 12, 4, WIN
1118, 3, 225, 2020-08-17T10:07:56+00:00, 11, 1, WIN
1119, 1, 225, 2020-08-17T10:12:51+00:00, 10, 5, WIN
1119, 2, 225, 2020-08-17T10:17:39+00:00, 10, 1, WIN
1119, 3, 225, 2020-08-17T10:22:27+00:00, 7, 1, WIN
1120, 1, 225, 2020-08-17T10:27:21+00:00, 9, 2, WIN
1120, 2, 225, 2020-08-17T10:32:09+00:00, 10, 1, WIN
1120, 3, 225, 2020-08-17T10:36:57+00:00, 17, 12, WIN
1121, 1, 225, 2020-08-17T10:41:52+00:00, 12, 2, WIN
1121, 2, 225, 2020-08-17T10:46:40+00:00, 14, 2, WIN
1121, 3, 225, 2020-08-17T10:51:28+00:00, 11, 1, WIN
1122, 1, 225, 2020-08-17T10:56:22+00:00, 14, 2, WIN
1122, 2, 225, 2020-08-17T11:01:10+00:00, 14, 2, WIN
1122, 3, 225, 2020-08-17T11:05:58+00:00, 14, 2, WIN
1123, 1, 225, 2020-08-17T11:10:52+00:00, 13, 2, WIN
1123, 2, 225, 2020-08-17T11:15:40+00:00, 13, 1, WIN
1123, 3, 225, 2020-08-17T11:20:29+00:00, 15, 1, WIN
1124, 1, 225, 2020-08-17T11:25:23+00:00, 13, 2, WIN
1124, 2, 225, 2020-08-17T11:30:11+00:00, 8, 2, WIN
1124, 3, 225, 2020-08-17T11:34:59+00:00, 8, 12, LOSE
1125, 1, 225, 2020-08-17T11:39:53+00:00, 8, 2, WIN
1125, 2, 225, 2020-08-17T11:44:41+00:00, 9, 2, WIN
1125, 3, 225, 2020-08-17T11:49:29+00:00, 14, 4, WIN
1126, 1, 225, 2020-08-17T11:54:24+00:00, 11, 2, WIN
1126, 2, 225, 2020-08-17T11:59:12+00:00, 13, 2, WIN
1126, 3, 225, 2020-08-17T12:04:01+00:00, 9, 2, WIN
1127, 1, 225, 2020-08-17T12:08:56+00:00, 13, 2, WIN
1127, 2, 225, 2020-08-17T12:13:44+00:00, 12, 2, WIN
1127, 3, 225, 2020-08-17T12:18:32+00:00, 13, 1, WIN
1128, 1, 225, 2020-08-17T12:23:26+00:00, 9, 2, WIN
1128, 2, 225, 2020-08-17T12:28:14+00:00, 9, 2, WIN
1128, 3, 225, 2020-08-17T12:33:03+00:00, 18, 9, WIN
1129, 1, 225, 2020-08-17T12:37:57+00:00, 14, 2, WIN
1129, 2, 225, 2020-08-17T12:42:45+00:00, 13, 9, WIN
1129, 3, 225, 2020-08-17T12:47:33+00:00, 12, 0, WIN
1130, 1, 225, 2020-08-17T12:52:28+00:00, 14, 2, WIN
1130, 2, 225, 2020-08-17T12:57:16+00:00, 9, 1, WIN
1130, 3, 225, 2020-08-17T13:02:05+00:00, 17, 13, WIN
1131, 1, 225, 2020-08-17T13:06:59+00:00, 8, 2, WIN
1131, 2, 225, 2020-08-17T13:11:47+00:00, 10, 2, WIN
1131, 3, 225, 2020-08-17T13:16:35+00:00, 14, 0, WIN
1132, 1, 225, 2020-08-17T13:21:30+00:00, 12, 2, WIN
1132, 2, 225, 2020-08-17T13:26:18+00:00, 13, 2, WIN
1132, 3, 225, 2020-08-17T13:31:06+00:00, 12, 1, WIN
1133, 1, 225, 2020-08-17T13:36:00+00:00, 9, 2, WIN
1133, 2, 225, 2020-08-17T13:40:49+00:00, 12, 1, WIN
1133, 3, 225, 2020-08-17T13:45:37+00:00, 13, 2, WIN
1134, 1, 225, 2020-08-17T13:50:33+00:00, 13, 2, WIN
1134, 2, 225, 2020-08-17T13:55:21+00:00, 8, 2, WIN
1134, 3, 225, 2020-08-17T14:00:09+00:00, 10, 0, WIN
1135, 1, 225, 2020-08-17T14:05:03+00:00, 14, 2, WIN
1135, 2, 225, 2020-08-17T14:09:51+00:00, 12, 2, WIN
1135, 3, 225, 2020-08-17T14:14:39+00:00, 10, 0, WIN
1136, 1, 225, 2020-08-17T14:19:34+00:00, 12, 2, WIN
1136, 2, 225, 2020-08-17T14:24:22+00:00, 13, 2, WIN
1136, 3, 225, 2020-08-17T14:29:10+00:00, 14, 2, WIN
1137, 1, 225, 2020-08-17T14:34:04+00:00, 13, 2, WIN
1137, 2, 225, 2020-08-17T14:38:53+00:00, 13, 2, WIN
1137, 3, 225, 2020-08-17T14:43:41+00:00, 6, 0, WIN
1138, 1, 225, 2020-08-17T14:48:35+00:00, 9, 2, WIN
1138, 2, 225, 2020-08-17T14:53:23+00:00, 14, 2, WIN
1138, 3, 225, 2020-08-17T14:58:11+00:00, 10, 8, WIN
1139, 1, 225, 2020-08-17T15:03:06+00:00, 10, 2, WIN
1139, 2, 225, 2020-08-17T15:07:54+00:00, 10, 1, WIN
1139, 3, 225, 2020-08-17T15:12:42+00:00, 10, 0, WIN
1140, 1, 225, 2020-08-17T15:17:38+00:00, 13, 2, WIN
1140, 2, 225, 2020-08-17T15:22:26+00:00, 11, 1, WIN
1140, 3, 225, 2020-08-17T15:27:14+00:00, 14, 0, WIN
1141, 1, 225, 2020-08-17T15:32:08+00:00, 13, 2, WIN
1141, 2, 225, 2020-08-17T15:36:56+00:00, 12, 5, WIN
1141, 3, 225, 2020-08-17T15:41:44+00:00, 6, 0, WIN
1142, 1, 225, 2020-08-17T15:46:39+00:00, 15, 2, WIN
1142, 2, 225, 2020-08-17T15:51:27+00:00, 12, 10, WIN
1142, 3, 225, 2020-08-17T15:56:15+00:00, 15, 4, WIN
1143, 1, 225, 2020-08-17T16:01:09+00:00, 8, 2, WIN
1143, 2, 225, 2020-08-17T16:05:57+00:00, 17, 7, WIN
1143, 3, 225, 2020-08-17T16:10:45+00:00, 14, 0, WIN
1144, 1, 225, 2020-08-17T16:15:40+00:00, 9, 2, WIN
1144, 2, 225, 2020-08-17T16:20:28+00:00, 12, 2, WIN
1144, 3, 225, 2020-08-17T16:25:16+00:00, 11, 0, WIN
1145, 1, 225, 2020-08-17T16:30:10+00:00, 9, 2, WIN
1145, 2, 225, 2020-08-17T16:34:59+00:00, 9, 1, WIN
1145, 3, 225, 2020-08-17T16:39:47+00:00, 15, 13, WIN
1146, 1, 225, 2020-08-17T16:44:42+00:00, 10, 2, WIN
1146, 2, 225, 2020-08-17T16:49:30+00:00, 8, 2, WIN
1146, 3, 225, 2020-08-17T16:54:18+00:00, 13, 1, WIN
1147, 1, 225, 2020-08-17T16:59:12+00:00, 8, 2, WIN
1147, 2, 225, 2020-08-17T17:04:00+00:00, 10, 2, WIN
1147, 3, 225, 2020-08-17T17:08:48+00:00, 13, 1, WIN
1148, 1, 225, 2020-08-17T17:13:43+00:00, 6, 2, WIN
1148, 2, 225, 2020-08-17T17:18:31+00:00, 14, 12, WIN
1148, 3, 225, 2020-08-17T17:23:18+00:00, 10, 0, WIN
1149, 1, 225, 2020-08-17T17:28:13+00:00, 7, 1, WIN
1149, 2, 225, 2020-08-17T17:33:01+00:00, 9, 2, WIN
1149, 3, 225, 2020-08-17T17:37:49+00:00, 10, 10, LOSE
1150, 1, 225, 2020-08-17T17:42:44+00:00, 13, 2, WIN
1150, 2, 225, 2020-08-17T17:47:32+00:00, 11, 1, WIN
1150, 3, 225, 2020-08-17T17:52:20+00:00, 7, 0, WIN
1151, 1, 225, 2020-08-17T17:57:14+00:00, 10, 0, WIN
1151, 2, 225, 2020-08-17T18:02:02+00:00, 11, 0, WIN
1151, 3, 225, 2020-08-17T18:06:50+00:00, 15, 1, WIN
1152, 1, 225, 2020-08-17T18:11:45+00:00, 13, 2, WIN
1152, 2, 225, 2020-08-17T18:16:33+00:00, 9, 2, WIN
1152, 3, 225, 2020-08-17T18:21:21+00:00, 13, 0, WIN
1153, 1, 225, 2020-08-17T18:26:15+00:00, 9, 5, WIN
1153, 2, 225, 2020-08-17T18:31:03+00:00, 11, 1, WIN
1153, 3, 225, 2020-08-17T18:35:51+00:00, 9, 12, LOSE
1154, 1, 225, 2020-08-17T18:40:45+00:00, 13, 2, WIN
1154, 2, 225, 2020-08-17T18:45:34+00:00, 9, 1, WIN
1154, 3, 225, 2020-08-17T18:50:22+00:00, 16, 12, WIN
1155, 1, 225, 2020-08-17T18:55:16+00:00, 7, 2, WIN
1155, 2, 225, 2020-08-17T19:00:04+00:00, 11, 1, WIN
1155, 3, 225, 2020-08-17T19:04:53+00:00, 9, 2, WIN
1156, 1, 225, 2020-08-17T19:09:47+00:00, 9, 2, WIN
1156, 2, 225, 2020-08-17T19:14:35+00:00, 13, 1, WIN
1156, 3, 225, 2020-08-17T19:19:23+00:00, 11, 0, WIN
1157, 1, 225, 2020-08-17T19:24:18+00:00, 15, 5, WIN
1157, 2, 225, 2020-08-17T19:29:06+00:00, 9, 2, WIN
1157, 3, 225, 2020-08-17T19:33:54+00:00, 7, 2, WIN
1158, 1, 225, 2020-08-17T19:38:49+00:00, 9, 2, WIN
1158, 2, 225, 2020-08-17T19:43:37+00:00, 8, 2, WIN
1158, 3, 225, 2020-08-17T19:48:25+00:00, 10, 3, WIN
1159, 1, 225, 2020-08-17T19:53:19+00:00, 12, 2, WIN
1159, 2, 225, 2020-08-17T19:58:07+00:00, 10, 1, WIN
1159, 3, 225, 2020-08-17T20:02:55+00:00, 10, 0, WIN
1160, 1, 225, 2020-08-17T20:07:50+00:00, 8, 7, WIN
1160, 2, 225, 2020-08-17T20:12:38+00:00, 9, 9, LOSE
1160, 3, 225, 2020-08-17T20:17:26+00:00, 8, 4, WIN
1161, 1, 225, 2020-08-17T20:22:21+00:00, 12, 2, WIN
1161, 2, 225, 2020-08-17T20:27:09+00:00, 13, 2, WIN
1161, 3, 225, 2020-08-17T20:31:56+00:00, 7, 0, WIN
1162, 1, 225, 2020-08-17T20:36:51+00:00, 12, 2, WIN
1162, 2, 225, 2020-08-17T20:41:39+00:00, 14, 9, WIN
1162, 3, 225, 2020-08-17T20:46:27+00:00, 18, 10, WIN
1163, 1, 225, 2020-08-17T20:51:21+00:00, 13, 2, WIN
1163, 2, 225, 2020-08-17T20:56:09+00:00, 13, 2, WIN
1163, 3, 225, 2020-08-17T21:00:57+00:00, 10, 0, WIN
1164, 1, 225, 2020-08-17T21:05:52+00:00, 9, 2, WIN
1164, 2, 225, 2020-08-17T21:10:41+00:00, 9, 2, WIN
1164, 3, 225, 2020-08-17T21:15:30+00:00, 10, 12, LOSE
1165, 1, 225, 2020-08-17T21:20:25+00:00, 9, 1, WIN
1165, 2, 225, 2020-08-17T21:25:14+00:00, 10, 1, WIN
1165, 3, 225, 2020-08-17T21:30:03+00:00, 8, 3, WIN
1166, 1, 225, 2020-08-17T21:34:57+00:00, 8, 2, WIN
1166, 2, 225, 2020-08-17T21:39:45+00:00, 12, 2, WIN
1166, 3, 225, 2020-08-17T21:44:33+00:00, 19, 5, WIN
1167, 1, 225, 2020-08-17T21:49:28+00:00, 13, 2, WIN
1167, 2, 225, 2020-08-17T21:54:16+00:00, 16, 2, WIN
1167, 3, 225, 2020-08-17T21:59:05+00:00, 8, 8, LOSE
1168, 1, 225, 2020-08-17T22:03:59+00:00, 12, 2, WIN
1168, 2, 225, 2020-08-17T22:08:47+00:00, 9, 1, WIN
1168, 3, 225, 2020-08-17T22:13:35+00:00, 8, 5, WIN
1169, 1, 225, 2020-08-17T22:18:30+00:00, 8, 2, WIN
1169, 2, 225, 2020-08-17T22:23:18+00:00, 7, 2, WIN
1169, 3, 225, 2020-08-17T22:28:06+00:00, 15, 4, WIN
1170, 1, 225, 2020-08-17T22:33:00+00:00, 12, 2, WIN
1170, 2, 225, 2020-08-17T22:37:48+00:00, 9, 2, WIN
1170, 3, 225, 2020-08-17T22:42:36+00:00, 7, 0, WIN
1171, 1, 225, 2020-08-17T22:47:31+00:00, 8, 2, WIN
1171, 2, 225, 2020-08-17T22:52:19+00:00, 9, 6, WIN
1171, 3, 225, 2020-08-17T22:57:07+00:00, 14, 1, WIN
1172, 1, 225, 2020-08-17T23:02:01+00:00, 12, 2, WIN
1172, 2, 225, 2020-08-17T23:06:49+00:00, 14, 12, WIN
1172, 3, 225, 2020-08-17T23:11:37+00:00, 12, 1, WIN
1173, 1, 225, 2020-08-17T23:16:32+00:00, 14, 2, WIN
1173, 2, 225, 2020-08-17T23:21:20+00:00, 13, 2, WIN
1173, 3, 225, 2020-08-17T23:26:08+00:00, 6, 2, WIN
1174, 1, 225, 2020-08-17T23:31:02+00:00, 13, 2, WIN
1174, 2, 225, 2020-08-17T23:35:50+00:00, 11, 2, WIN
1174, 3, 225, 2020-08-17T23:40:37+00:00, 13, 2, WIN
1175, 1, 225, 2020-08-17T23:45:32+00:00, 14, 2, WIN
1175, 2, 225, 2020-08-17T23:50:20+00:00, 13, 1, WIN
1175, 3, 225, 2020-08-17T23:55:08+00:00, 8, 0, WIN
1176, 1, 225, 2020-08-18T00:00:03+00:00, 7, 2, WIN
1176, 2, 225, 2020-08-18T00:04:51+00:00, 12, 2, WIN
1176, 3, 225, 2020-08-18T00:09:39+00:00, 6, 0, WIN
1177, 1, 225, 2020-08-18T00:14:34+00:00, 14, 2, WIN
1177, 2, 225, 2020-08-18T00:19:21+00:00, 14, 2, WIN
1177, 3, 225, 2020-08-18T00:24:09+00:00, 5, 5, LOSE
1178, 1, 225, 2020-08-18T00:29:04+00:00, 13, 2, WIN
1178, 2, 225, 2020-08-18T00:33:52+00:00, 9, 1, WIN
1178, 3, 225, 2020-08-18T00:38:40+00:00, 14, 2, WIN
1179, 1, 225, 2020-08-18T00:43:34+00:00, 10, 0, WIN
1179, 2, 225, 2020-08-18T00:48:22+00:00, 15, 2, WIN
1179, 3, 225, 2020-08-18T00:53:10+00:00, 13, 0, WIN
1180, 1, 225, 2020-08-18T00:58:05+00:00, 7, 2, WIN
1180, 2, 225, 2020-08-18T01:02:53+00:00, 9, 2, WIN
1180, 3, 225, 2020-08-18T01:07:41+00:00, 15, 5, WIN
1181, 1, 225, 2020-08-18T01:12:35+00:00, 11, 2, WIN
1181, 2, 225, 2020-08-18T01:17:23+00:00, 16, 2, WIN
1181, 3, 225, 2020-08-18T01:22:11+00:00, 13, 9, WIN
1182, 1, 225, 2020-08-18T01:27:05+00:00, 13, 2, WIN
1182, 2, 225, 2020-08-18T01:31:53+00:00, 10, 1, WIN
1182, 3, 225, 2020-08-18T01:36:41+00:00, 8, 0, WIN
1183, 1, 225, 2020-08-18T01:41:37+00:00, 14, 2, WIN
1183, 2, 225, 2020-08-18T01:46:25+00:00, 11, 1, WIN
1183, 3, 225, 2020-08-18T01:51:13+00:00, 12, 1, WIN
1184, 1, 225, 2020-08-18T01:56:07+00:00, 13, 2, WIN
1184, 2, 225, 2020-08-18T02:00:55+00:00, 15, 2, WIN
1184, 3, 225, 2020-08-18T02:05:43+00:00, 12, 0, WIN
1185, 1, 225, 2020-08-18T02:10:37+00:00, 13, 2, WIN
